season_id,mean,std,competition_id,candidate
2025-2026,-0.011859556810006729,0.1453145678879307,eng-championship,level-s0.04-form-s0.15
2026-2027,-0.0010357563971246256,0.13648711620690593,eng-championship,level-s0.04-form-s0.15
2011-2012,0.007705939891952202,0.13666478121254846,eng-championship,level-s0.06-form-s0.07
2012-2013,-0.007488611072822217,0.09049841955963986,eng-championship,level-s0.06-form-s0.07
2013-2014,0.010136559051021262,0.12786534620457438,eng-championship,level-s0.06-form-s0.07
2014-2015,0.019609880314237545,0.1444245340121297,eng-championship,level-s0.06-form-s0.07
2015-2016,0.02100954586500549,0.1366800859447605,eng-championship,level-s0.06-form-s0.07
2016-2017,0.009126532026868786,0.12103187097994322,eng-championship,level-s0.06-form-s0.07
2017-2018,0.015531709663939302,0.14156548101311694,eng-championship,level-s0.06-form-s0.07
2018-2019,0.010232299248103559,0.1411294567460307,eng-championship,level-s0.06-form-s0.07
2019-2020,0.02356190154702725,0.1180124822681131,eng-championship,level-s0.06-form-s0.07
2020-2021,0.010074238856619845,0.13935840550957057,eng-championship,level-s0.06-form-s0.07
2021-2022,-0.001338208155886025,0.14623788630070017,eng-championship,level-s0.06-form-s0.07
2022-2023,-0.008586371856583416,0.1311364351891322,eng-championship,level-s0.06-form-s0.07
2023-2024,-0.01157600140074185,0.14964102809991378,eng-championship,level-s0.06-form-s0.07
2024-2025,-0.008335299951961394,0.14410131320631803,eng-championship,level-s0.06-form-s0.07
2025-2026,-0.019423934837375683,0.13174334305919264,eng-championship,level-s0.06-form-s0.07
2026-2027,-0.006901612582890616,0.11950581677283904,eng-championship,level-s0.06-form-s0.07
2011-2012,0.00720497497631339,0.14005892711755216,eng-championship,level-s0.06-form-s0.10
2012-2013,-0.0072984068392760336,0.0946826264405025,eng-championship,level-s0.06-form-s0.10
2013-2014,0.010684947643317838,0.1356437875375635,eng-championship,level-s0.06-form-s0.10
2014-2015,0.01906978440770327,0.1541270059281291,eng-championship,level-s0.06-form-s0.10
2015-2016,0.02082786064392909,0.14231720853457364,eng-championship,level-s0.06-form-s0.10
2016-2017,0.010004272355124614,0.12607831631600858,eng-championship,level-s0.06-form-s0.10
2017-2018,0.016179776274570512,0.1512258351481062,eng-championship,level-s0.06-form-s0.10
2018-2019,0.010071288727503291,0.14762599321518802,eng-championship,level-s0.06-form-s0.10
2019-2020,0.023074400345821745,0.12877459444879974,eng-championship,level-s0.06-form-s0.10
2020-2021,0.009554254757138681,0.14696807041720125,eng-championship,level-s0.06-form-s0.10
2021-2022,-0.0013575320489081497,0.1554733389113056,eng-championship,level-s0.06-form-s0.10
2022-2023,-0.007985717497200517,0.13773327870886284,eng-championship,level-s0.06-form-s0.10
